tradedate,ticker,secid,open,high,low,close,volume,turnovervalue,openinterest
2016-06-16,600519,600519.SH,252.17487264694802,254.87222448272632,251.1840087072743,251.40420069386846,1964357.0,540824570.0000001,0
2016-06-17,600519,600519.SH,251.01886471732877,259.1751428874203,251.01886471732877,255.29425912369842,2470518.0,689165054.0,0
2016-06-20,600519,600519.SH,256.6796337060199,256.76220570099275,251.3858513616523,253.3217059104592,1901926.0,523759587.0,0
2016-06-21,600519,600519.SH,254.17494985851155,255.00066980823956,250.46838475084334,251.21153270559861,1674933.0000000002,460067364.0,0
2016-06-22,600519,600519.SH,251.17483404116624,256.3034723955883,250.25736743035728,255.45940311364404,2088448.0,577353686.0,0
2016-06-23,600519,600519.SH,256.86312702818174,256.86312702818174,252.19322197916418,253.62446989202613,1398451.0,386801287.0,0
2016-06-24,600519,600519.SH,252.56020862348774,254.13825119407915,245.14707840815143,251.17483404116624,2012951.0,550877435.0,0
2016-06-27,600519,600519.SH,252.30331797246123,268.17549033945613,252.30331797246123,263.9367945975187,6364269.0,1823624051.0,0
2016-06-28,600519,600519.SH,263.3312666343848,265.7533784869205,262.6890400068186,264.42305190124745,2428223.0,699351511.0,0
2016-06-29,600519,600519.SH,263.8175239381136,265.56071049865056,260.7440107919036,264.3955279029232,2814760.0,805690468.0,0
2016-06-30,600519,600519.SH,266.0836664668117,273.5885433432289,266.0836664668117,267.8268530273487,3802240.0,1116195906.0,0
2016-07-04,600519,600519.SH,268.99846382358743,276.8715895940339,268.0611869461533,275.4656742778827,2948864.0,859625100.0,0
2016-07-05,600519,600519.SH,276.52479714938323,284.0886215502765,276.52479714938323,281.7266838191425,4170773.0000000014,1252985739.0,0
2016-07-06,600519,600519.SH,280.995607854744,298.0540470240446,280.255159121571,297.29485275332297,4734770.0,1463885917.0,0
2016-07-07,600519,600519.SH,295.9920378936896,306.3020835454647,292.5053679096347,297.0324152276415,5072520.0,1619384207.0,0
2016-07-08,600519,600519.SH,293.86441938191416,295.7108548304593,286.95668879522486,290.4714770856027,4554563.0,1412963905.0,0
2016-07-11,600519,600519.SH,289.6466734334607,303.6777082886492,289.6466734334607,295.3734351545831,5748167.0,1825388220.0,0
2016-07-12,600519,600519.SH,295.95454681859223,306.11462816997795,295.2422163917423,304.36192040917615,5311945.0,1712151169.0,0
2016-07-13,600519,600519.SH,302.7685497175382,304.36192040917615,295.28908023561405,297.29485275332297,5344828.0,1697002627.0,0
2016-07-14,600519,600519.SH,296.26384818814546,300.6784222808601,295.4296717672291,297.20112506557956,2923085.0,928017845.0,0
2016-07-15,600519,600519.SH,297.2292433719026,298.0821653303676,295.29845300438836,297.6041541228762,2681101.0,848676195.0,0
2016-07-18,600519,600519.SH,297.58540858532757,299.4599623401958,295.8608191308488,296.3763214134376,2335289.0,741065232.0,0
2016-07-19,600519,600519.SH,295.7108548304593,296.46067633240665,286.38494989999003,288.78437870622133,4143166.0000000014,1282256493.0,0
2016-07-20,600519,600519.SH,289.26238991371275,291.3712628879395,288.21263981098656,289.2061533010667,1773384.0,548187889.0,0
2016-07-21,600519,600519.SH,290.6964235361869,297.67913627307104,289.61855512713765,294.6611047277332,3300949.0,1041004812.0,0
2016-07-22,600519,600519.SH,293.2739349491307,295.4296717672291,288.10016658569447,288.6062960995089,2887145.0,893047922.0,0
2016-07-25,600519,600519.SH,288.30636749872997,294.48302212102067,287.7440013722695,291.7368008701388,2362353.0,736751814.0,0
2016-07-26,600519,600519.SH,289.627927895912,299.4599623401958,289.14991668842066,299.0288149765761,3555567.0,1121135548.0,0
2016-07-27,600519,600519.SH,299.78800924729774,300.4909669053733,288.9624613129338,294.31431228308253,3922806.0,1235833182.0,0
2016-07-28,600519,600519.SH,292.43038575944,299.27250696470895,291.96174732072296,296.2263571130481,3964399.0,1254912053.0,0
2016-07-29,600519,600519.SH,295.31719854193705,298.87885067618663,293.3676626368741,293.5082541684892,2900737.0,913987191.0,0
2016-08-01,600519,600519.SH,293.3676626368741,294.2580756704365,285.8694476174013,287.7065102971721,3170185.0,980681835.0,0
2016-08-02,600519,600519.SH,287.978320591628,291.02447044328886,283.85430233091796,287.0035526390965,2654142.0,812078461.0,0
2016-08-03,600519,600519.SH,287.7440013722695,288.58755056196014,285.0727622715823,287.5752915343313,2403907.0,735080442.0,0
2016-08-04,600519,600519.SH,287.6034098406544,288.99057961925683,285.1383716530027,287.08790755806564,2179364.0,666165432.0,0
2016-08-05,600519,600519.SH,287.2659901647781,289.0280706943542,285.89756592372424,286.741115113415,2030848.0,622324412.0,0
2016-08-08,600519,600519.SH,286.9473160264505,288.9624613129338,284.05113047517915,288.775005937447,2200740.0,672724165.0,0
2016-08-09,600519,600519.SH,288.84061531886744,297.74474565449134,287.20038078335773,295.9451740498179,3928967.0,1230571980.0,0
2016-08-10,600519,600519.SH,295.28908023561405,296.64813170789347,293.67696400642734,294.12685690759577,2094471.0,659451040.0,0
2016-08-11,600519,600519.SH,294.6611047277332,301.4001254764844,294.31431228308253,296.90119646480065,3193972.0,1016399255.0,0
2016-08-12,600519,600519.SH,297.49168089758416,297.49168089758416,294.31431228308253,297.08865184028747,2335283.0,737487495.0,0
2016-08-15,600519,600519.SH,295.9920378936896,301.5125987017764,294.4455310459233,298.7851229884432,3411012.9999999995,1084418386.0,0
2016-08-16,600519,600519.SH,301.803154533781,302.25304743494945,288.6812782497036,290.1059391034034,8837869.0,2755749508.0,0
2016-08-17,600519,600519.SH,290.18092125359817,291.4649905756829,287.2753629335524,288.83124255009307,4375406.0,1347397784.0,0
2016-08-18,600519,600519.SH,288.6344144058319,290.22778509746985,285.99129361146765,287.20975355213204,3100599.0,951674783.0,0
2016-08-19,600519,600519.SH,286.6192691193486,288.1657759671149,285.68199224191443,287.2566173960038,1914091.0,585467699.0,0
2016-08-22,600519,600519.SH,286.9285704889018,290.16217571604943,286.8067244948354,288.0439299730484,2081270.0,640455200.0000001,0
2016-08-23,600519,600519.SH,288.05330274182273,289.6560462022351,286.6192691193486,287.63152814697736,1991426.0,612752800.0,0
2016-08-24,600519,600519.SH,287.76274690981813,288.2032670422122,284.7728336708034,286.1318851430828,2277942.0,695005299.0,0
2016-08-25,600519,600519.SH,286.05690299288807,286.22561283082626,281.24867261165116,284.0042666313074,2536258.0,766099099.0,0
2016-08-26,600519,600519.SH,284.1261126253738,285.44767302255593,281.5579739812044,282.5421147025102,2143645.0,648346749.0,0
2016-08-29,600519,600519.SH,288.6812782497036,289.4310997516509,286.05690299288807,288.2407581173095,3805557.0,1169052449.0,0
2016-08-30,600519,600519.SH,287.7440013722695,289.14991668842066,285.5601462478481,286.67550573199463,2117052.0,649198656.0,0
2016-08-31,600519,600519.SH,287.4628183090393,291.2681624314217,286.3755771312157,290.73391461128426,4040144.0,1250762220.0,0
2016-09-01,600519,600519.SH,290.2746489413416,292.43038575944,288.9155974690621,289.3467448326818,1718597.0,532785268.00000006,0
2016-09-02,600519,600519.SH,288.6812782497036,290.040329721983,285.75697439210916,286.60052358179985,1857224.0,570909575.0,0
2016-09-05,600519,600519.SH,286.99417987032217,289.61855512713765,286.6286418881229,289.14991668842066,1913870.0,589626257.0,0
2016-09-06,600519,600519.SH,289.14991668842066,290.8932516804481,289.0093251568055,290.49959539192577,2062583.0,638681582.0,0
2016-09-07,600519,600519.SH,290.2559034037929,290.2559034037929,286.3380860561183,287.3690906212958,2964515.0,908976239.0,0
2016-09-08,600519,600519.SH,286.06627576166244,287.2753629335524,285.31645425971516,286.6380146568972,1670578.0,509979664.0,0
2016-09-09,600519,600519.SH,287.41595446516754,287.61278260942873,284.9321707399672,285.52265517275066,1622251.0,494663720.00000006,0
2016-09-12,600519,600519.SH,283.05761698509895,284.9321707399672,279.0929357935527,279.3647460880086,3823881.0,1148690134.0,0
2016-09-13,600519,600519.SH,281.13619938635907,282.0922218013419,280.5269694160269,281.58609228752744,1625588.0,488095080.0,0
2016-09-14,600519,600519.SH,281.2767909179742,283.2450723605858,279.3178822441369,280.7800341729341,1852765.0,556106069.0,0
2016-09-19,600519,600519.SH,281.2299270741025,282.6545879278023,281.0705900049387,281.3049092242972,1285210.0,385804380.0,0
2016-09-20,600519,600519.SH,281.91413919462934,281.9328847321781,275.55940196562614,276.4591877679629,3489260.0,1031649944.0,0
2016-09-21,600519,600519.SH,276.55291545570634,276.86221682525957,270.9761180349734,275.6062658094978,3903723.0000000014,1139374180.0,0
2016-09-22,600519,600519.SH,275.8405850288564,281.1643176926821,275.5687747344005,278.35248706037976,2960617.0,879666027.0,0
2016-09-23,600519,600519.SH,278.3899781354771,280.19892250892497,276.8715895940339,279.00858087458363,1267190.0,376554085.0,0
2016-09-26,600519,600519.SH,278.3712325979285,278.3806053667028,270.4512429836103,270.61995282154845,3717608.0,1080278313.0,0
2016-09-27,600519,600519.SH,270.76054435316354,273.6661026732093,270.64807112787145,272.90690840248766,1791582.0,520513707.0,0
2016-09-28,600519,600519.SH,273.4880200664968,273.4880200664968,269.5233388749505,270.32002422076954,2236001.0,648736325.0,0
2016-09-29,600519,600519.SH,269.79514916940644,274.62212508819204,269.79514916940644,272.72882579577515,2370569.0,688873467.0,0
2016-09-30,600519,600519.SH,271.81029445588973,280.83627078558015,271.81029445588973,279.2241545563935,2960350.0,880477802.0,0
2016-10-10,600519,600519.SH,279.78652068285396,284.80095197712643,279.78652068285396,283.95740278743574,2110362.0,637178860.0,0
2016-10-11,600519,600519.SH,284.9321707399672,289.61855512713765,283.9948938625331,289.5435729769429,4173675.0,1279755341.0,0
2016-10-12,600519,600519.SH,289.14991668842066,289.14991668842066,285.7757199296579,286.6380146568972,1928602.0,590793820.0000001,0
2016-10-13,600519,600519.SH,287.5565459967827,287.68776475962346,284.47290507002447,284.82907028344937,1614398.0,491591611.0,0
2016-10-14,600519,600519.SH,284.4354139949271,286.8067244948354,284.1823492380199,286.43181374386177,1269092.0,386317907.0,0
2016-10-17,600519,600519.SH,286.2912222122466,286.3380860561183,282.58897854638195,283.4793915799443,1895703.0,574503340.0,0
2016-10-18,600519,600519.SH,283.52625542381605,289.14991668842066,283.05761698509895,287.89396567265896,3038931.0,932443506.0,0
2016-10-19,600519,600519.SH,289.14991668842066,289.38423590777916,285.9631753051447,287.2284990896807,1412328.0,433658685.0,0
2016-10-20,600519,600519.SH,288.1095393544688,288.1095393544688,285.68199224191443,286.3193405185697,1407992.0,429896204.0,0
2016-10-21,600519,600519.SH,285.944429767596,286.3193405185697,283.6106103427851,285.11025334667966,1148332.0,349209701.0,0
2016-10-24,600519,600519.SH,283.61998311155946,287.7440013722695,283.61998311155946,287.6783919908491,2624652.0,802002340.0,0
2016-10-25,600519,600519.SH,288.1095393544688,293.3676626368741,288.1095393544688,293.311426024228,4376239.0,1363211035.0,0
2016-10-26,600519,600519.SH,293.3676626368741,298.3446028560492,292.10233885233805,294.0050109135293,4681307.0,1475976854.0,0
2016-10-27,600519,600519.SH,293.35828986809975,298.2602479370802,291.5024816507802,296.99492415254406,3295162.0000000005,1039017332.0,0
2016-10-28,600519,600519.SH,297.58540858532757,298.45707608134126,294.3049395143082,297.1636339904822,2013733.0,637478016.0,0
2016-10-31,600519,600519.SH,298.9913239014787,302.55297603572836,296.9293147711237,298.0071831801729,4359610.0,1394967912.0,0
2016-11-01,600519,600519.SH,298.0071831801729,298.9913239014787,295.7577186743311,296.8168415458316,1951239.0,617880127.0,0
2016-11-02,600519,600519.SH,296.26384818814546,297.266734447,294.0050109135293,295.41092622968046,2063642.0,650629063.0,0
2016-11-03,600519,600519.SH,295.2422163917423,296.6106406327961,294.4455310459233,296.04827450633564,1869081.0,589861356.0,0
2016-11-04,600519,600519.SH,296.1701205004021,298.2883662434032,294.28619397675953,295.0735065538042,2061927.0,650489997.0,0
2016-11-07,600519,600519.SH,295.2422163917423,297.1167701466105,293.55511801236094,295.55151776129554,1604780.0,505304908.0,0
2016-11-08,600519,600519.SH,296.64813170789347,301.9718643717192,295.8795646683975,299.9286007789129,3419383.0,1093003608.0,0
2016-11-09,600519,600519.SH,299.9286007789129,301.77503622745803,294.1174841388214,296.938687539898,3000449.0,951077199.0,0
2016-11-10,600519,600519.SH,299.08505158922213,300.8658776563469,297.80098226713744,299.1131698955451,1780496.0,568571581.0,0
2016-11-11,600519,600519.SH,298.0446742552703,298.3352300872749,295.0547610162555,295.31719854193705,3590265.0,1133744319.0,0
2016-11-14,600519,600519.SH,295.7577186743311,296.05764727510996,290.54645923579744,291.48373611323154,3992049.0,1246340872.0,0
2016-11-15,600519,600519.SH,290.5839503108948,295.85144636207446,290.5839503108948,294.31431228308253,2447055.0,766112493.0,0
2016-11-16,600519,600519.SH,294.12685690759577,295.6171271427159,292.43038575944,293.5082541684892,1339981.0,419672477.0,0
2016-11-17,600519,600519.SH,292.5053679096347,293.3676626368741,291.05258874961186,291.5305999571033,1833776.0,570642087.0,0
2016-11-18,600519,600519.SH,291.64307318239537,292.2429303839532,290.4433587792797,290.55583200457176,1937769.0,601883505.0,0
2016-11-21,600519,600519.SH,291.5118544195546,292.1117116211124,289.0280706943542,290.08719356585476,2608384.0,807014528.0,0
2016-11-22,600519,600519.SH,290.83701506780204,290.97760659941713,289.0280706943542,289.49670913307125,2642427.0,816561740.0,0
2016-11-23,600519,600519.SH,291.49310888200586,293.3676626368741,289.7216555836555,293.3207987930024,3401504.0,1058266299.0,0
2016-11-24,600519,600519.SH,293.55511801236094,297.1167701466105,291.88676517052824,297.05116076519016,3907870.0000000014,1227937711.0,0
2016-11-25,600519,600519.SH,297.1542612217079,298.0540470240446,293.7613189253965,297.01366969009274,2236967.0,706042467.0,0
2016-11-28,600519,600519.SH,297.6322724291993,300.09731061685096,296.74185939563694,299.4599623401958,4925301.0,1568882892.0,0
2016-11-29,600519,600519.SH,300.58469459311664,309.72314414809915,299.37560742122673,303.64021721355186,5883062.0,1911874428.0,0
2016-11-30,600519,600519.SH,301.0720785693824,303.02161447444536,298.47582161888994,299.06630605167345,2675237.0,855564591.0,0
2016-12-01,600519,600519.SH,299.9286007789129,304.2307016463353,298.6913953006998,300.8846231938956,2794182.0,896065026.0,0
2016-12-02,600519,600519.SH,300.8658776563469,302.92788678670195,298.9913239014787,301.58758085197115,3062833.0,984836869.0,0
2016-12-05,600519,600519.SH,299.17877927696554,304.18383780246364,296.0107834312382,296.11388388775606,4206081.0,1342647367.0,0
2016-12-06,600519,600519.SH,296.3950669509863,306.09588263242915,296.3950669509863,305.94591833203975,3892309.0000000014,1251764484.0,0
2016-12-07,600519,600519.SH,306.6020121462436,307.8954542371027,303.64958998232623,306.9113135157969,2527174.0,825849253.0,0
2016-12-08,600519,600519.SH,307.43618856716,318.6741383275949,306.48953892095153,316.5277742782708,5447578.0,1825332444.0,0
2016-12-09,600519,600519.SH,316.04976307077936,318.1305177386831,313.0692226005389,316.5746381221425,3449559.0000000005,1162079790.0,0
2016-12-12,600519,600519.SH,316.5184015094964,318.6741383275949,305.2710789802872,306.35832015811076,5033244.0,1667557014.0,0
2016-12-13,600519,600519.SH,306.3395746205621,313.98775394042434,305.0836236048004,312.12257295433045,4178000.0,1384533791.0,0
2016-12-14,600519,600519.SH,312.11320018555614,313.11608644441066,307.8954542371027,311.4289880650293,3202902.0,1062697134.0,0
2016-12-15,600519,600519.SH,311.6070706717417,312.1038274167818,305.15860575499505,307.4736796422573,3920275.0,1285279911.0,0
2016-12-16,600519,600519.SH,306.48953892095153,309.18889632796174,303.2840520001269,307.0331595098633,2505126.0,818412412.0,0
2016-12-19,600519,600519.SH,305.55226204351743,313.3972695076409,305.18672406131816,305.51477096842,3047187.0,1002365465.0,0
2016-12-20,600519,600519.SH,305.5897531186148,306.48953892095153,301.6250719270686,306.0021549446858,3083159.0,1001345157.0,0
2016-12-21,600519,600519.SH,306.39581123320806,308.63590297027565,303.2653064625782,308.04541853749214,2471124.0,807548103.0,0
2016-12-22,600519,600519.SH,307.42681579838563,307.8579631620053,304.50251194079124,304.80244054157015,1467813.0,478750707.0,0
2016-12-23,600519,600519.SH,303.25593369380385,304.14634672736634,299.1131698955451,299.9567190852358,3109555.0,1001068078.0,0
2016-12-26,600519,600519.SH,299.0194422078017,304.605612397309,296.3669486446632,304.1276011898176,2600143.0,835811094.0,0
2016-12-27,600519,600519.SH,304.15571949614065,308.1766373003329,303.2090698499322,305.70222634390694,2006229.0,655887935.0,0
2016-12-28,600519,600519.SH,306.4801661521772,307.42681579838563,303.04973278076835,303.41527076296774,1787811.0,581648979.0,0
2016-12-29,600519,600519.SH,303.6777082886492,307.3049698043192,302.7404314112151,306.78009475295613,2122512.0,690986078.0,0
2016-12-30,600519,600519.SH,306.12400093875226,314.25956423488026,306.12400093875226,313.1910685946053,3468767.0,1152982239.0,0
2017-01-03,600519,600519.SH,313.3129145886718,315.86230769529254,311.9351175788437,313.57535211435334,2076389.0,695005298.0,0
2017-01-04,600519,600519.SH,313.6315887269994,330.08079792596794,313.61284318945076,329.837105937835,6525738.0,2245051865.0,0
2017-01-05,600519,600519.SH,328.0469071019359,329.40595857421533,323.7729245408364,324.99138448150075,4170448.0000000014,1449077676.0,0
2017-01-06,600519,600519.SH,324.8976567937573,337.2134749632414,324.3915272799429,328.7592375287858,6809562.0,2402546296.0,0
2017-01-09,600519,600519.SH,325.9848979715809,330.7462645089461,324.8039291060139,326.6503645545591,3540500.0,1233977973.0,0
2017-01-10,600519,600519.SH,326.59412794191303,329.92146085680406,324.86016571865997,327.1096302245018,3172764.0,1108100804.0,0
2017-01-11,600519,600519.SH,326.1723533470677,326.1723533470677,321.95460739861426,323.7822973096107,2359851.0,814074636.0,0
2017-01-12,600519,600519.SH,324.81330187478824,325.6099872206072,322.90125704482267,325.28194031350534,1777940.0000000002,614822051.0,0
2017-01-13,600519,600519.SH,325.21633093208493,325.6006144518329,322.3107726120392,323.238676720699,1828248.0,631734939.0,0
2017-01-16,600519,600519.SH,322.5450918313977,323.1730673392786,317.5494060746739,320.05193533742306,3685545.0000000014,1259384863.0,0
2017-01-17,600519,600519.SH,321.11105820892357,329.45282241808707,320.54869208246305,327.2314762185682,3518837.9999999995,1223967880.0,0
2017-01-18,600519,600519.SH,326.99715699920966,334.39227156216475,325.43190461389474,332.8082736393011,4600570.0,1622110970.0,0
2017-01-19,600519,600519.SH,332.7332914891064,335.9950150225771,329.6402777935739,332.47085396342493,2852392.0,1011320058.0,0
2017-01-20,600519,600519.SH,332.639563801363,334.9827559949482,330.8868560405612,332.72391872033205,2134417.0,758415995.0,0
2017-01-23,600519,600519.SH,334.4953720186825,337.2322205007901,327.5407775881215,329.1903848924055,3258118.0,1151869289.0,0
2017-01-24,600519,600519.SH,329.2372487362772,330.6712823587514,325.00075725027506,328.3374629339405,2691458.0,939129474.0,0
2017-01-25,600519,600519.SH,328.02816156438723,328.02816156438723,324.48525496768633,325.82556090241707,2299036.0,799259963.0,0
2017-01-26,600519,600519.SH,326.3035721099085,326.922174849015,319.8925982682592,322.81690212585363,3782617.0,1303262151.0,0
2017-02-03,600519,600519.SH,324.2977995921995,327.27834006243995,323.36052271476535,325.09448493801847,2093643.0,727140789.0,0
2017-02-06,600519,600519.SH,326.6316190170104,327.00652976798403,323.32303163966805,325.09448493801847,1568079.0,543401899.0,0
2017-02-07,600519,600519.SH,325.0851121692441,325.6099872206072,321.6171877227379,322.02958954880893,2051983.0,707114116.0,0
2017-02-08,600519,600519.SH,322.19829938674707,323.82916115348246,321.1766675903439,322.62007398159244,1908854.0,656786314.0,0
2017-02-09,600519,600519.SH,323.36052271476535,326.9128020802406,322.9949847325661,325.80681536486844,2332438.0,808958183.0,0
2017-02-10,600519,600519.SH,326.75346501107686,327.8781972639977,323.36052271476535,323.4355048649601,2405659.0,835679322.0,0
2017-02-13,600519,600519.SH,322.42324583733125,329.82773316906065,320.4737099322683,327.81258788257736,5358790.0,1869148354.0,0
2017-02-14,600519,600519.SH,327.6157597383162,330.4838269832646,327.2033579122452,328.243735246197,2655868.0,931733735.0,0
2017-02-15,600519,600519.SH,329.45282241808707,330.3338626828751,325.42253184512043,326.66911009210776,2625696.0,917475854.0,0
2017-02-16,600519,600519.SH,326.6409917857847,326.75346501107686,323.8385339222568,326.25670826603675,1764230.0,612607282.0,0
2017-02-17,600519,600519.SH,327.01590253675835,332.2084164377433,325.7037149083506,328.571782153299,2910234.0,1022647971.0,0
2017-02-20,600519,600519.SH,328.4311906216839,339.59415823192404,328.0562798707102,338.6287630481669,6185340.0,2215563601.0,0
2017-02-21,600519,600519.SH,339.18175640585304,339.69725868844176,334.77655508191276,336.23870701071,2770577.0,994112865.0,0
2017-02-22,600519,600519.SH,337.99141477151176,343.53072111714727,337.4196758762769,339.19112917462735,3713031.0,1347469102.0,0
2017-02-23,600519,600519.SH,338.32883444738803,342.55595316461586,337.19472942569274,339.0130465679149,2332806.0,844123194.0,0
2017-02-24,600519,600519.SH,339.29422963114513,340.12840605206145,337.4665397201486,339.8753412951543,1769278.0,639123205.0,0
2017-02-27,600519,600519.SH,339.75349530108787,340.09091497696414,334.42038986848786,334.79530061946144,2540046.0,912927183.0,0
2017-02-28,600519,600519.SH,334.6078452439746,336.6698543743296,331.40235832315,332.4146173507788,2747351.0,975788668.0,0
2017-03-01,600519,600519.SH,332.8270191768499,335.73257749689554,332.7332914891064,334.24230726177535,2194420.0,782349009.0,0
2017-03-02,600519,600519.SH,334.3360349495187,334.6078452439746,332.29277135671236,334.4391354060365,2210362.0,785560420.0,0
2017-03-03,600519,600519.SH,332.7332914891064,335.7513230344443,332.7332914891064,334.17669788035494,1415355.0,505108556.0,0
2017-03-06,600519,600519.SH,335.2264479830812,336.98852851265724,334.18607064912925,336.4449079237454,2281884.0,818625871.0,0
2017-03-07,600519,600519.SH,335.5732404277317,345.74269454789174,335.5732404277317,344.16806939380245,4628698.0,1694198549.0,0
2017-03-08,600519,600519.SH,344.1493238562538,345.3771565656924,342.5746987021645,344.2430515439972,1603770.0,588667675.0,0
2017-03-09,600519,600519.SH,343.98061401831563,346.7736991130693,342.6309353148106,346.6987169628745,2340606.0,860084024.0,0
2017-03-10,600519,600519.SH,346.71746250042327,353.35338279265665,345.25531057162607,346.65185311900285,4095105.0000000014,1524343094.0,0
2017-03-13,600519,600519.SH,346.8393084944896,350.8508535299076,344.4773707633557,348.2452238106408,2767432.0,1027592800.0,0
2017-03-14,600519,600519.SH,348.2452238106408,350.4009606287393,345.2365650340773,346.3238062119009,2041649.0,756359624.0,0
2017-03-15,600519,600519.SH,346.3238062119009,351.61942056940353,345.86454054195815,351.17890043700953,2515526.0,935994827.0,0
2017-03-16,600519,600519.SH,352.9409809665857,354.57184273332103,349.4168199074334,351.2632553559786,2502260.0,938231439.0,0
2017-03-17,600519,600519.SH,349.6980029706637,360.3360955295407,349.6980029706637,354.7405525712591,3470026.0,1315336843.0,0
2017-03-20,600519,600519.SH,356.633851863676,362.4543412725418,355.11546332223276,362.1731582093116,3154594.0,1209603913.0,0
2017-03-21,600519,600519.SH,362.3043769721524,371.6302819026217,362.25751312828066,369.29646247781073,4846096.0,1901883740.0,0
2017-03-22,600519,600519.SH,366.03473894434006,369.8494558354969,360.85159781212946,369.7369826102048,4553271.0,1775217767.0,0
2017-03-23,600519,600519.SH,367.4406542604912,369.2777169402621,362.3512408160241,365.3411540550388,3450481.0,1345058757.0,0
2017-03-24,600519,600519.SH,367.71246455494713,368.5560137446379,360.85159781212946,362.5574417290596,3328772.0,1292313386.0,0
2017-03-27,600519,600519.SH,361.8169929958866,364.8443973099987,354.6561976522901,355.05922670958677,5369028.0,2054742982.0,0
2017-03-28,600519,600519.SH,356.1183495810873,357.2430818340082,353.0347086543291,356.4089054130918,4118717.0,1558258565.0,0
2017-03-29,600519,600519.SH,357.1118630711674,361.6014193140768,356.07148573721554,359.58627402759345,3729967.0,1429610961.0,0
2017-03-30,600519,600519.SH,358.9770440572613,362.62305111047993,358.6021333062876,361.92009345240433,3161299.0,1216016529.0,0
2017-03-31,600519,600519.SH,361.9763300650504,363.66342844443176,360.08303077263355,362.1262943654399,2447422.0,945503282.0,0
2017-04-05,600519,600519.SH,361.470200551236,370.21499381769615,360.85159781212946,365.2193080609724,4078998.0000000014,1594997313.0,0
2017-04-06,600519,600519.SH,364.61007809064023,368.3498128316023,362.3793591223471,367.3281810351992,2885720.0,1125204238.0,0
2017-04-07,600519,600519.SH,368.340440062828,369.2870897090364,365.1630714483264,368.22796683753586,2409723.0,945589197.0,0
2017-04-10,600519,600519.SH,369.2870897090364,369.2870897090364,363.66342844443176,364.78816069735274,2886948.0,1126296265.0,0
2017-04-11,600519,600519.SH,363.7102922883035,366.1940760135039,356.72757955141947,361.1234081065854,4353072.0,1679537545.0,0
2017-04-12,600519,600519.SH,361.1234081065854,366.4752590767341,360.6641424366427,365.7535558811099,2700291.0,1049245582.0,0
2017-04-13,600519,600519.SH,366.26905816369856,373.5891905764589,366.0159934067914,373.4017352009721,4564835.0,1805008871.0,0
2017-04-14,600519,600519.SH,374.3765031535036,374.79827774834894,370.2243665864705,370.64614118131584,2364656.0,938378987.0,0
2017-04-17,600519,600519.SH,366.4752590767341,373.2986347444544,364.17893072702054,370.9648153196435,2879371.0,1136763705.0,0
2017-04-18,600519,600519.SH,369.8494558354969,381.0499145208344,369.8494558354969,379.26908845370957,4958100.0,1987661267.0,0
2017-04-19,600519,600519.SH,377.72258160594333,383.4399705582914,377.59136284310256,380.29072025011277,3755011.0,1521983651.0,0
2017-04-20,600519,600519.SH,380.61876715721473,394.05931757961974,380.61876715721473,389.26045996715715,5045768.0,2091241453.0,0
2017-04-21,600519,600519.SH,388.9699041351526,389.532270261613,374.91075097364103,375.4075077186811,4933292.0,2015062634.0,0
2017-04-24,600519,600519.SH,375.4918626376502,379.59713536081154,364.6007053218659,373.55169950136155,5003797.0,1986424986.0,0
2017-04-25,600519,600519.SH,379.4096799853247,393.8156255914869,379.4096799853247,392.61591118837123,7619271.000000001,3143136343.0,0
2017-04-26,600519,600519.SH,392.57842011327386,401.7918518184511,387.1047231490587,391.7442436923575,5662412.0,2384125120.0,0
2017-04-27,600519,600519.SH,389.46666088019265,395.5027239708683,384.68654880527873,395.0059672258282,2824071.0,1180494894.0,0
2017-04-28,600519,600519.SH,395.52146950841694,396.4681191546254,384.18979206023863,387.5452432814527,4950587.0,2052093809.0,0
2017-05-02,600519,600519.SH,385.78316275187666,388.9699041351526,383.51495270848613,386.23305565304497,2329168.0,960137243.0,0
2017-05-03,600519,600519.SH,385.22079662541614,391.4630606291273,385.22079662541614,391.4161967852556,2026791.0,842560358.0,0
2017-05-04,600519,600519.SH,388.62311169050196,392.2316276686233,388.62311169050196,389.9071810125867,2670915.0,1111200116.0,0
2017-05-05,600519,600519.SH,390.09463638807347,396.26191824158985,389.063631822896,390.08526361929916,3743711.0,1566063418.0,0
2017-05-08,600519,600519.SH,390.07589085052484,390.8444578900208,379.33469783513,380.04702826197996,4072165.0,1671035538.0,0
2017-05-09,600519,600519.SH,379.07226030944844,384.17104652269,373.0361972187728,383.12129641996376,5280192.0,2126236509.0,0
2017-05-10,600519,600519.SH,382.7838767440874,388.44502908378945,381.4904346532284,384.3678746669511,2603938.0,1070652714.0,0
2017-05-11,600519,600519.SH,382.7838767440874,388.6887210719223,381.012423445737,386.30803780323976,3046764.0,1254053012.0,0
2017-05-12,600519,600519.SH,387.64834373797044,389.25108719838283,384.29289251675635,387.5358705126784,2233742.0,921621377.0,0
2017-05-15,600519,600519.SH,387.20782360557644,393.9843354294251,387.20782360557644,393.23451392747774,3344735.0,1398908200.0,0
2017-05-16,600519,600519.SH,393.28137777134947,404.1725350871337,392.0254267555877,403.1415305219562,5016490.0,2145037948.0,0
2017-05-17,600519,600519.SH,402.09178041922996,403.20713990337657,398.23019968420147,399.8423159133882,2751521.0,1174696177.0,0
