tradedate,close,sma1,sma2,sma3,sma4,sma5,sma6,sma7,sma8,sma9,sma10,sma11,sma12,sma13,sma14,sma15,sma16,sma17,sma18,sma19,sma20,roc1,roc2,roc3,roc4,roc5,roc6,roc7,roc8,roc9,roc10,roc11,roc12,roc13,roc14,roc15,roc16,roc17,roc18,roc19,roc20,long,short
2015-08-21,0.0,0.2200297305073329,0.4033039225088709,0.48789201112496,0.5906061187302221,0.6906348901889368,0.7587033662606666,0.8095029730507262,0.8561746747226765,0.9013162942361055,0.9136703662693769,0.9156996259710353,0.9260536624591476,0.9521194974585215,0.9666203126498484,0.9707175481921975,0.9717560180301131,0.9776581631022029,0.9778775244431198,0.9672245132828214,1.0,-7.583573058228332,-7.326171292151584,-9.645039278440459,-11.262977426421529,-11.063911030499696,-11.046927961044517,-11.587188612099641,-12.232689590202527,-9.955057265742017,-9.089578454332536,-10.06805347748443,-12.096051328018099,-11.085130750143135,-9.911521539428502,-9.530976888716259,-10.30615192067006,-9.473837632998094,-7.537713378324717,-14.9993157246476,-15.127083902705628,0,0
2015-08-24,0.0,0.24325190928700519,0.40925785576867174,0.5399930041392161,0.6151693581297751,0.6903554285936415,0.7597171673426547,0.8100259429837313,0.8490254377271239,0.8839561592724244,0.9166432587991448,0.9308381429876218,0.9384319405889985,0.9495839961356219,0.9685380594259508,0.9807322334285582,0.9868107448191206,0.9908049774253952,0.9971096048872851,1.0,0.9966325479646777,-13.036345927103088,-15.861521674437073,-15.627175967372942,-17.73833769760449,-19.21135346223449,-19.030117894133923,-19.01465603666397,-19.506524317912245,-20.094206311822905,-18.020586671821405,-17.232630757220935,-18.123461557024978,-19.96980704816721,-19.0494369154419,-17.98095053909009,-17.634492134395053,-18.340232983537142,-17.582470971189846,-15.81976974990077,-22.6130194790384,1,0
2015-08-25,0.11768358074166156,0.0,0.14917875486820864,0.29776485861037294,0.43128069086188586,0.5171304396906964,0.6034156056733233,0.684046396116719,0.7449906869108771,0.7936106564316678,0.837331376643894,0.878139639893887,0.8986805371633488,0.9115216216869998,0.9276852740305899,0.9519458711971572,0.9685513083147116,0.978175387104664,0.9852357087899517,0.9946040526048406,1.0,-5.227284924596165,-9.473522325319106,-12.414443011605991,-12.170496369243022,-14.36815051886332,-15.901514429945696,-15.71285380172781,-15.696758485702,-16.208778173190996,-16.820536975977383,-14.661962982651133,-13.841725214676027,-14.769052560451767,-16.691041185073363,-15.732964306165298,-14.62070299279602,-14.260050495241805,-14.994704919611056,-14.205898071223832,-12.37098054783644,1,0
2015-08-26,0.28828018898601465,0.14186384590370568,0.0,0.09667361655731482,0.22489336062281404,0.35422444958779203,0.4433902714282974,0.5361737026339399,0.625120347877097,0.6943897167122469,0.7509185854219155,0.8023106792402305,0.8505856889146524,0.8765565523441533,0.8937890931349076,0.9144661336291847,0.9440051848509633,0.9648839240740393,0.9777932368939531,0.9876642628971474,1.0,8.394246639943415,-1.314871464605838,-5.736402317116928,-8.79873028469399,-8.54471302098878,-10.833090873824048,-12.429755214782357,-12.233306286096113,-12.216546522175008,-12.749703440094917,-13.38671691003298,-11.139032523075443,-10.284933645589389,-11.250542979873568,-13.251875265367751,-12.254246993701102,-11.096069235604133,-10.720528257914186,-11.48551073457208,-10.664140309964553,1,0
2015-08-27,0.791655869396211,0.44985747603005566,0.20998531571219128,0.0,0.04700699663125765,0.15383950937203963,0.27864361603672483,0.36861881316402856,0.46831361031931495,0.5675563617517391,0.6465405545478007,0.7121879588839954,0.772838718679609,0.8305630622292963,0.8620367970976899,0.8831951282715763,0.9086627135954137,0.9450634879502476,0.9710587689747833,0.9873801502980029,1.0,11.59748570134207,16.169535486913468,5.763967155047456,1.0252729789306247,-2.2567205634361875,-1.984482244106267,-4.437009019493732,-6.148204590913419,-5.93766407331392,-5.919702105313418,-6.491103202847004,-7.173810645313261,-4.7648963417581065,-3.8495316159250725,-4.884405618031784,-7.029296598575296,-5.960106890628003,-4.71885123047916,-4.3163721110895725,-5.136227977279317,0,0
2015-08-28,0.5266161123207387,0.6606351828215237,0.4386850479650209,0.21718972895862385,0.0,0.023892992659422137,0.11667542608303699,0.23591298145505726,0.32488001524716414,0.4273449727687913,0.5319085149402633,0.6166696506436741,0.688204020505473,0.7550636164646225,0.8192749513419172,0.8551068600668822,0.8796958993361275,0.9090657071736741,0.950600235333957,0.9806739360196816,1.0,4.769414835762453,9.094512713064141,13.564017920301819,3.3918316964524964,-1.2405803045060781,-4.448963396488459,-4.182830995722697,-6.580351081369395,-8.253166968282699,-8.047348575246993,-8.02978946865901,-8.58837485172007,-9.255770136599173,-6.9008843570289695,-6.006049960968007,-7.0177132100970425,-9.114497334528494,-8.0692880320672,-6.855871972151062,-6.462419887356807,0,0
2015-08-31,0.6766919842669106,0.5798521632985101,0.6524820290248148,0.4539959989149484,0.23108639631085975,0.0,0.004713142547121506,0.08604028211039008,0.20111668701116747,0.2891902888918837,0.3946524789465106,0.5048487725484864,0.5955174284551694,0.6730299742302969,0.7462837379628298,0.8172788383290399,0.8574289338684027,0.8853248338532476,0.9186416298443115,0.9656449206564492,1.0,-0.8626376414472059,6.248640417663687,10.634803782773638,15.167413345908987,4.851607363280164,0.1537909468395826,-3.0998908838409056,-2.830000994727977,-5.261371350984378,-6.957805505286219,-6.74908118944203,-6.731274168138645,-7.297746144721263,-7.9745642958078395,-5.586430193785363,-4.678961748633903,-5.704908538056886,-7.83129688163422,-6.771330406566156,-5.54078228496836,0,0
2015-09-01,0.6051406657103527,0.6461254720571374,0.5854679586638953,0.6457156239936693,0.46562838490588515,0.24597714609133092,0.007699288620864618,0.0,0.07361326606621993,0.1861939752334565,0.2741324660877263,0.3826614752578687,0.4982018479193467,0.5944846160601915,0.6777110961484002,0.7570918352410826,0.8346073638331415,0.8790557881280676,0.9103264763389791,0.9476097075441305,1.0,0.8928107967817622,-1.370071548180829,5.704807483141194,10.068520301262819,14.577929733553429,4.3149251328288285,-0.35884554262570756,-3.5958734252554247,-3.3273649656818893,-5.746290369508255,-7.434041337270192,-7.226385375399714,-7.2086694992122835,-7.772241992882567,-8.445595854922283,-6.069685400860192,-5.166861826697888,-6.187557314542214,-8.30306175402179,-7.24852071005917,0,0
2015-09-02,0.6436951473293625,0.6322948397020104,0.6601622583466474,0.6094942244473148,0.6630756702958628,0.48994933196610374,0.26734927767890976,0.01786575986969196,0.0,0.0687396326567263,0.18155085858736067,0.27112676056338,0.3846304643873739,0.5074343275929638,0.6108875953795488,0.7011716982839241,0.7879872762206115,0.873337455137677,0.9228526801516855,0.9580586301535091,1.0,-0.3890054767876183,1.017389047495465,-1.2482874105647634,5.835327387426581,10.2044283368254,14.719405800518759,4.443728868137153,-0.2358127851540326,-3.476837615315942,-3.2079976126529575,-5.629909805062527,-7.319744737594047,-7.111832370769866,-7.094094619754621,-7.658362989323864,-8.33254828073482,-5.953704151162231,-5.049765807962537,-6.071721608185743,-8.189838184648778,0,0
2015-09-07,0.0824399186959638,0.39106651787493973,0.48557251604162166,0.5589803116655414,0.5461121517675773,0.6146028456418812,0.46639233191184376,0.25990021322386647,0.018505971596751516,0.0,0.06798344933533365,0.18174096289508535,0.27349064788785926,0.39069287792437307,0.5184926866207075,0.6272443306364995,0.722955500800616,0.8154716830736176,0.906784042925857,0.960874915308275,1.0,-2.9119720121417947,-3.4089164150074014,-2.045159615883707,-4.242147460293277,2.6267130737437583,6.863355795911419,11.241452487620851,1.2773037084741867,-3.26036807299942,-6.403134609661743,-6.142445041281219,-8.49093201435358,-10.129536146299634,-9.927927067920361,-9.91072707308922,-10.457888493475698,-11.111634479510135,-8.804909872903888,-7.928376268540205,-8.919349389449316,1,0
2015-09-08,0.1463064571591021,0.11119500052328227,0.3258929238865725,0.4263347137709929,0.5096236936923577,0.5129621600610176,0.5880365392378136,0.4545389986095881,0.25746075885866093,0.019790093740183586,0.0,0.06735364619933305,0.18234772538301444,0.2763092977708844,0.3973437788110352,0.5303020392602641,0.6444354350049628,0.7456315211559205,0.8439308086773275,0.9413219310179846,1.0,-2.71825702687426,-2.598137572670689,-3.0966883349541674,-1.7285232286529784,-3.932612777185751,2.958451163802489,7.208788719633041,11.601037491157772,1.6046798690495079,-2.947659814425574,-6.100585259398872,-5.839053018999318,-8.195131413053991,-9.839032288789396,-9.636771514486153,-9.61951592113428,-10.168446026097289,-10.824305228450303,-8.51012419658822,-7.630757220921158,1,0
2015-09-09,0.4565596216081548,0.2905775454319036,0.20867562857854516,0.3604991287030043,0.4453198904655241,0.5236494896689181,0.5288150360965721,0.6048979337814047,0.47253339971787095,0.2713654468508525,0.024198293615745405,0.0,0.06739147086421222,0.18630196664177484,0.2844784665172954,0.4125318956933122,0.5544267744439036,0.6771429756866665,0.7866665356445638,0.8936021906895648,1.0,1.6692279158497136,-1.4130825754072318,-1.2913515460204916,-1.7965910835849752,-0.41007007526602246,-2.643730654082299,4.339786817489677,8.647148762670586,13.098325866540916,2.967852734395926,-1.6455631311836694,-4.840789604205941,-4.575748532776302,-6.963437106003278,-8.629393275550045,-8.424418882153583,-8.406931780207195,-8.963226571767514,-9.627885068299591,-7.282655970618091,1,0
2015-09-10,0.7018677830427221,0.5958992731287489,0.42765791047522533,0.319596195427138,0.4400078207664331,0.51400262225699,0.5892832497584563,0.5923669894649356,0.6718651761205925,0.5283934075538989,0.3069656053565661,0.03151883884620496,0.0,0.07099070708929152,0.20106845470854853,0.3093918203984086,0.4526224599422437,0.6127321310821842,0.7521047062612163,0.8772260431522266,1.0,2.0547221635326185,2.384611308356721,-0.7193874929345978,-0.5967999176827887,-1.105594512975372,0.2906825849987138,-1.9586948799918735,5.073961279095052,9.411631462710224,13.894128743220936,3.6923737455052397,-0.9535038704054921,-4.171213173296318,-3.904307171988486,-6.308796430996011,-7.986474902371654,-7.780058231110676,-7.762448083257755,-8.322657176749725,-8.99199246349507,1,0
2015-09-11,0.7415884015683195,0.7703109327983716,0.6937175161849172,0.533828759004266,0.4145345126287945,0.5232971642199485,0.5944196225038608,0.6716969089085065,0.6739308835597757,0.7603537886385879,0.6014572643550092,0.35271724263700244,0.039874869363331865,0.0,0.0770128567520611,0.22278768122550474,0.34510483321622265,0.5087231391143185,0.693012050505589,0.8543722075316845,1.0,0.5472740539977039,1.896260300021102,2.2256372211329367,-0.8735419557063029,-0.7511447239800684,-1.259149306444185,0.13495977160653538,-2.1109250520119804,4.910811398738302,9.241746418256946,13.717283659514257,3.531369076369839,-1.107294817245097,-4.320007935720682,-4.053516363274678,-6.454272136553185,-8.129345651966858,-7.923249486897999,-7.905666682579859,-8.465005931198133,1,0
2015-09-14,1.0,0.6180518793012145,0.49867654843833253,0.4121889888830062,0.31995764955003164,0.2503970354685162,0.2676397186720122,0.2781895182636248,0.29521792835716415,0.2872419269454594,0.31262332162278406,0.24649285336157542,0.1460072484424047,0.02045677985329124,0.0,0.02547644256221301,0.07855074268988092,0.1232574554438076,0.1848234933548894,0.25516146109053134,0.3170233683732983,4.823766885771952,5.561346815386203,6.977604056623687,7.323406284775569,4.069677817172779,4.198178731285673,3.664841070788749,5.128471321048522,2.7705891307657105,10.142484228844895,14.68939351039127,19.38811601037491,8.694252133311808,3.824268211411286,0.4513441126872131,0.7311250373022604,-1.7893511783532046,-3.547956948280795,-3.3315832179848126,-3.313123597651224,0,1
2015-09-15,0.9771045952805282,1.0,0.7305830048418807,0.6023543387871864,0.5020897456666105,0.3986716345375135,0.31727260805504204,0.3199416815162657,0.31971368744413037,0.3281710675522216,0.3137269340087894,0.33351332865345934,0.2625951725255109,0.15681963697514834,0.025116546969767235,0.0,0.022256950731037808,0.07348008951766968,0.11676485885051215,0.17801177169393467,0.24889495730254105,4.7120418848167755,4.5494539620102525,5.28510372146358,6.697654764420036,7.042552064013563,3.7973382662761512,3.925502906827183,3.3935609356605667,4.853361017389068,2.501649160196906,9.854252773547966,14.389263265190543,19.07568969582647,8.409810551172626,3.552570871994676,0.18847336573752926,0.46752213269669607,-2.046358258170855,-3.8003619392322885,-3.5845544365423865,0,1
2015-09-16,1.0,0.9022547914317892,0.8832168357760288,0.6893235625704576,0.5775873731679814,0.48584742577979334,0.3925012079239788,0.3166459977451989,0.3079042966303437,0.2990710259300834,0.2988131597827067,0.28122134535889287,0.29240135287486235,0.22975680463842965,0.13820668921457818,0.02479988726043521,0.0,0.015179756983593928,0.055190173856292456,0.08905298759864984,0.1385279433081054,0.9973831037377368,6.033901819501342,5.869261425392058,6.614197852600867,8.044580604267892,8.393831805415708,5.107651199835561,5.237433760353949,4.698776680145378,6.177004931222441,3.7956056223676926,11.241026756580386,15.833286143043201,20.578872907333178,9.778350238823563,4.85979392013125,1.4532288463446008,1.7358002586292498,-0.8098147609349016,-2.585960567673107,0,1
2015-09-17,0.6193200942443596,0.9500168293503861,0.9744193874116623,1.0,0.8210703466846221,0.7068327162571696,0.6057604462182054,0.4978963312016034,0.40715808369797674,0.3941433860652707,0.38129188213333404,0.378996970716935,0.3559278150324969,0.36803385103621217,0.28973409626387825,0.17521457421744058,0.03288653057991336,0.0,0.017024216549451087,0.06541568495456096,0.1065057460210637,-1.980198019801993,-2.2367056732335966,2.638536104919398,2.4791677449407246,3.2002501824246687,4.584829917599809,4.922897567696438,1.7419454293201575,1.8675721561969283,1.3461636894098294,2.777056838826897,0.47191353326230256,7.678921035457886,12.12412933914715,16.717755246404153,6.263081629367218,1.502024914133382,-1.7954567999206583,-1.5219337511190978,-3.986034332266497,0,1
2015-09-18,0.7928576420434685,0.7137407692128412,0.9289607939059459,0.9660295385188736,1.0,0.845233380700585,0.7394280655864225,0.6414013907330883,0.53392969459781,0.44120250658090937,0.42468503611837594,0.4087074180197433,0.40369966185886624,0.37790900831644114,0.38816285010986973,0.305915420364811,0.18589356212118527,0.03648312509868206,0.0,0.015520534861509892,0.06407611149382443,-2.503055487655814,-1.2722772277227623,-1.5306374364291386,3.379814421232741,3.2192950675431264,3.9455853226311177,5.340164800338076,5.680674050129841,2.476748368531956,2.6032823995472576,2.0781082049444954,3.519335582662886,1.19754401989145,8.45660213182513,12.933914717707706,17.560716812072652,7.030537218912669,2.2350950940688286,-1.0862017656978362,-0.8107032726549224,0,1
2015-09-21,0.800243459519851,0.8080261818762168,0.7535471253816526,0.922372333419787,0.9626030212927175,1.0,0.8621631406848077,0.7632755283270848,0.6684028124230831,0.5620921554149394,0.4684709036846984,0.44932250404103163,0.4309095346791621,0.42367943166170496,0.39570154257547047,0.40429745963960134,0.31898244720249014,0.19465453360206866,0.039616262423732646,0.0,0.013988944543120971,0.6565656565656885,-2.5666096308970765,-1.3366336633663267,-1.5948254579568166,3.312425483386061,3.1520107654883445,3.8778275826123476,5.27149799281641,5.611785278999526,2.409948101330883,2.536399650151777,2.011567794441338,3.451855696859618,1.1315776120160548,8.385903850337195,12.86029786511127,17.484083942466434,6.960768528953998,2.1684523504383213,-1.1506794960817301,0,1
2015-09-22,0.813187484722562,0.815112441945728,0.8213150818870861,0.778538254705447,0.9209850892202429,0.9614091909068877,1.0,0.8746257027621462,0.7813900431842338,0.6894769005132908,0.584642563498566,0.490757149841124,0.4695579414474611,0.4491872402835518,0.4400879980444825,0.41030997922268975,0.4174011819345105,0.3296667481463412,0.2019291384168031,0.04237044732338846,0.0,-0.08022865165722148,0.6414141414141872,-2.5812759716450473,-1.3514851485148305,-1.60963807830935,3.296874190036836,3.1364836188603418,3.862191181069563,5.255651806465256,5.595887870277161,2.394532655053716,2.520965169522049,1.996212315094481,3.4362834155204025,1.1163545948140507,8.369588862301525,12.843309360665955,17.46639943409576,6.94466806204046,2.1530732557543786,0,1
2015-09-23,0.2088396601785022,0.5513496074846732,0.6670251281500096,0.7297558877298697,0.7243359501021776,0.8850772484496926,0.9450478546080361,1.0,0.8818152489515274,0.7917840628024271,0.6996451231315077,0.5909954475391878,0.49199665803602527,0.4705882352941267,0.44962540774994003,0.4406925475857771,0.4087220004681004,0.4172730640092842,0.3204079669008002,0.1783525110226864,0.0,-2.298043151028617,-2.3617309331595226,-1.656565656565645,-4.8056709850892165,-3.603960396039607,-3.856218831777991,0.938261365403581,0.7815330469437498,1.4906702804128091,2.8523135432072744,3.1847808807164313,0.05652330301628705,0.18006894068014478,-0.33270205251572094,1.0744874124059223,-1.1924696808240598,5.8951490102240545,10.26671951979159,14.784248997877869,4.502763913486807,0,0
2015-09-24,0.0,0.06778242677823305,0.37594142259416685,0.5314330543932954,0.6296234309623417,0.6502092050209433,0.8410938433950899,0.9242416317991271,1.0,0.8794769874476379,0.7860022822365594,0.6869246861924823,0.5663018989378839,0.45470711297071476,0.4320502092050213,0.4094011506276324,0.4004922471080433,0.3641213389121442,0.37537987227483516,0.2613389121338975,0.09279736999404008,-2.644652983389395,-2.659307576517822,-2.7227598656170304,-2.020202020202011,-5.157663163040816,-3.960396039603964,-4.211721720238959,0.5650303250220423,0.408881527871241,1.115396643385802,2.472005070779626,2.8032430713793577,-0.3134474076357918,-0.19035859443330416,-0.7012335568408523,0.7007526602647474,-1.5578220936722897,5.50358929736785,9.858995413103798,14.35982079698186,0,0
2015-09-25,0.0,0.05127231295100247,0.11393847322448719,0.36127990884923905,0.510824154956359,0.6146347638942273,0.6499918615376606,0.8319882263577851,0.9197366755286095,1.0,0.8995960363222235,0.820673502975126,0.734172777469442,0.6255764744181374,0.5237371819217914,0.5046524876567118,0.48513214628808754,0.4783305903701321,0.4450596677794288,0.45708317508548824,0.3486878990107628,-0.6470829909613784,-2.9156420936418126,-2.930255895634737,-2.99353156496015,-2.29292929292928,-5.421657296504523,-4.2277227722772315,-4.478348886584682,0.28510704473589943,0.12939288856685938,0.8339414156155467,2.1867737164589007,2.5170897143765636,-0.5909254406248454,-0.4681792457683853,-0.9776321850846981,0.420451596158844,-1.831836403308451,5.209919512725691,9.55320233308794,0,0
2015-09-28,0.0,0.15573101007350745,0.23459479081588436,0.3009801252382288,0.47707595970597716,0.59522188946369,0.6823927501847667,0.7210046283691789,0.860014520373928,0.9330383882384763,1.0,0.9357586895362934,0.8848562273555715,0.8267862004589711,0.7511026408930153,0.6791706370814362,0.6676702807450372,0.6554511903681801,0.6523994440225509,0.6292880479172507,0.6398947272892577,-1.3505154639175232,-1.7152834839769926,-3.9594519997992905,-3.973908680381344,-4.036504036504052,-3.343434343434326,-6.438523588364697,-5.257425742574262,-5.505357231027485,-0.7931159608107197,-0.947155944309297,-0.250182424684664,1.088104796112388,1.414869376291672,-1.65972971584194,-1.5383032360961169,-2.042278753135063,-0.6592265766934724,-2.8872989293144413,4.078747008918859,1,0
2015-09-29,0.0,0.08366947101532217,0.2074449694594968,0.28800276593291424,0.35625216088509265,0.5066267143021893,0.6146298095128242,0.6978794514232761,0.7406553724405521,0.8654604125849432,0.935513950150307,1.0,0.9522256008368586,0.9142396154035999,0.8688717298605294,0.8072202374092388,0.7478594526435481,0.7404248780300371,0.7320259852119592,0.7313818139909977,0.7128862839361818,-1.700609945208298,-1.974226804123691,-2.336688578471635,-4.566668339438962,-4.581033617661811,-4.643233214661791,-3.9545454545454217,-7.0300659985333525,-5.8564356435643505,-6.102799585246599,-1.4203514592296629,-1.5734175249728088,-0.8808506202439115,0.448975279949293,0.7736738911557461,-2.2814860490211086,-2.1608272881617485,-2.6616164201258896,-1.2873085907085136,-3.501293956462148,1,0
2015-09-30,0.0105813953488384,0.0,0.05744186046512943,0.16476744186045825,0.24548837209302746,0.31744186046513795,0.46709302325582036,0.5798982558139371,0.6698191214470413,0.7201395348836795,0.851321353065514,0.9285174418604771,1.0,0.9574003322259106,0.9235038759689813,0.8810901162790777,0.8210807113542986,0.7626162790697694,0.7572460220318261,0.7505988372093026,0.751782945736444,-0.5590970843348253,-1.6282435645611382,-1.9020618556700897,-2.26479046836483,-4.496411903447594,-4.510787757150025,-4.573033144461725,-3.883838383838367,-6.961623075042766,-5.787128712871281,-6.033674023601421,-1.34777875693326,-1.5009575073753778,-0.8078807463775539,0.522924149588011,0.84786179852685,-2.2095472997276544,-2.0887997118896995,-2.589957516507113,-1.2146379444588407,1,0
2015-10-08,1.0,0.3033816425120762,0.062157809983920315,0.0,0.04309178743962366,0.08921095008054808,0.14202898550726129,0.29154589371979445,0.40848094471285556,0.5045410628018973,0.558014931927958,0.7080515297906947,0.7971014492753786,0.8807453416149246,0.8293075684380019,0.7879227053140357,0.7360613810741701,0.6626945786366273,0.5908466819222175,0.5831884057971134,0.5740510697032741,3.86496292790659,3.208276726930692,2.0986250387676986,1.8144329896907063,1.4379622021363891,-0.8782054498921332,-0.8931259407927938,-0.9577295291581356,-0.24242424242424399,-3.436812515277443,-2.217821782178231,-2.4737075988742308,2.3897154113317054,2.2307333988923927,2.9500677577400047,4.331290935981391,4.6685390281383965,1.4952982888854605,1.620620466121303,1.100476019859764,1,0
2015-10-09,0.9281934996220752,1.0,0.4184093390442884,0.11879566641470117,0.0,0.00814646846395548,0.03340172047654418,0.07501889644743483,0.23476386439351762,0.3633156966489682,0.4714720905196833,0.5315780633241404,0.7093823284299685,0.8158946118129979,0.9171075837742574,0.8541824137062595,0.8031064277562942,0.7388091038884932,0.647597830555242,0.5578231292517108,0.5473850916028128,3.489044191056667,3.565231109007705,2.910439962378497,1.8039904889899594,1.5206185567010033,1.1452341824157664,-1.1642495107141437,-1.1791269443050978,-1.2435441006869996,-0.5303030303030365,-3.7154729894891325,-2.5000000000000244,-2.7551473855725095,2.0942408376963373,1.9357176129599862,2.652976128426965,4.030213395309512,4.366488262413215,1.2024048096192175,1.3273653341564717,1,0
2015-10-12,1.0,0.8612173913043294,0.8612173913043746,0.42234782608694904,0.15220869565218728,0.021217391304372803,0.0,0.0005217391304027535,0.020405797101466252,0.14709565217384657,0.25141501976281433,0.3409855072464174,0.38999331103678636,0.545913043478267,0.6396521739130274,0.7297391304348027,0.6714475703324713,0.6236908212560462,0.5636613272311296,0.47871304347826504,0.3947826086956738,0.2885783718104662,4.08806683831644,4.164694746805497,3.5061134914829317,2.3932595885454377,2.1082474226804315,1.7306902218570341,-0.5921613890701116,-0.6071249372804788,-0.6719149576292494,0.04545454545457073,-3.1581520410657427,-1.9356435643564263,-2.192267812175952,2.685189984967118,2.5257491848248215,3.247159387053067,4.632368476653292,4.9705897938636,1.7881917681517034,1,0
2015-10-13,1.0,0.9231072555204952,0.807570977918012,0.7835173501577232,0.4279179810725588,0.18533123028392778,0.05295178008110338,0.01518138801257245,0.0,0.0048895899052836264,0.1067536564381519,0.19223186119875477,0.26692550351855415,0.30678233438485186,0.44463722397474625,0.5275532334385015,0.6080905548339113,0.5532334384858144,0.507886435331235,0.45110410094637216,0.37111311401533165,0.9088601167809074,0.6176589712434177,4.429614838946949,4.506494189409449,3.845751907200312,2.7292463558358016,2.4432989690721385,2.06450287592439,-0.2659707933959421,-0.28098344204720016,-0.345986060271819,0.3737373737373595,-2.8403813248594645,-1.6138613861386375,-1.8713277045376064,3.022134674200405,2.862170695098576,3.5859480871468508,4.975702514261537,5.315033649515111,1,0
2015-10-14,0.8681680495193267,1.0,0.9811668642171031,0.8891742394310681,0.8670090873173086,0.5040607577154983,0.23901713984689243,0.0840576847096021,0.030495924608969625,0.003292506255714803,0.0,0.10711620352085259,0.1984216231549507,0.2793738593817844,0.3219105316300152,0.47774265771109775,0.5717805099123938,0.6639009614118686,0.5996243077072747,0.5461214276307386,0.47908788169559746,-0.13125347064465442,0.44681391216048194,0.15694613203729446,3.9514476380642094,4.027974969763903,3.3702581251959574,2.2588648816292967,1.9742268041237354,1.5971651602300962,-0.722637627339795,-0.7375815353738102,-0.802286516572237,-0.08585858585855588,-3.285260327548256,-2.064356435643555,-2.320643855231297,2.550412109273781,2.391180580715302,3.111643907015549,4.495034861609981,1,0
2015-10-15,1.0,0.7715091678420062,0.7595204513399293,0.7191466854724764,0.6466854724964729,0.6184767277856285,0.3804150715293088,0.19816643159375497,0.08486130700516542,0.03822284908313897,0.010450057699652933,0.0,0.06520559835083262,0.12154946604873688,0.17221438645975976,0.1976375176304555,0.3015846677175512,0.3640103432063861,0.42576646128720064,0.37958392101549543,0.34082208341728426,0.6289624635201996,0.9591599777878601,1.543538969281566,1.250506277845309,5.0864379170826535,5.163800809801744,4.498902706656915,3.3753747544712054,3.087628865979397,2.7064502875924434,0.3613188136698753,0.3462117410938159,0.2808002808002641,1.005050505050531,-2.2292837936934595,-0.9950495049504959,-1.2541351898483932,3.6701052304183523,3.5091351379328284,4.237464818096548,1,0
2015-10-16,1.0,0.9258216676810489,0.7586731588557725,0.7201004260498961,0.6712416311625209,0.6010854128626759,0.5670811233805901,0.3633026475958535,0.20173125042269832,0.09640900791232171,0.04764012615503734,0.0159007912355808,0.0,0.050658638379293235,0.09495840941367763,0.13532790626904354,0.15430883248004035,0.2431612226956288,0.29611269500594317,0.34901095556909023,0.30625597774109153,1.4709599150785957,1.0063399416323282,1.3377757584936312,1.9243462807819522,1.6302146618064395,5.4805317639640805,5.558184782037134,4.890793186330877,3.763051793652461,3.4742268041237256,3.091618734593271,0.7376925779093657,0.7225288509784322,0.6568720854435162,1.3838383838384205,-1.8626252749938677,-0.6237623762376132,-0.8838196810348697,4.058887564149116,3.8973138036333843,1,0
2015-10-19,1.0,0.8484583424447657,0.7596763612508317,0.6326262847146217,0.5842554122020625,0.5354253225453885,0.4756177563962491,0.44166848895690786,0.292635517651931,0.17126612726871732,0.08880186072400176,0.0466141847073583,0.017275311611625613,0.0,0.03146001895180547,0.05927454624973115,0.08498732972304175,0.0956823869572627,0.1580213380597825,0.1946096654275097,0.23157664552811288,1.3650682534126934,2.471819238740336,2.0026164838482963,2.3373214195567815,2.9296775831429755,2.63264479546379,6.520939519730984,6.599358468738514,5.925384052670113,4.786519177090898,4.494845360824762,4.108463434675458,1.7313193155015894,1.716006021073757,1.6497016497016626,2.3838383838384214,-0.8946467856269624,0.35643564356437896,0.09381326223278919,5.085272925198314,0,0
2015-10-20,0.9350349367673547,1.0,0.9073165097881128,0.8284922330657929,0.7063579141884048,0.6512097938442402,0.5957316922265027,0.5294363919847646,0.4888452580316418,0.331466189293739,0.20049662181671885,0.10882369925510466,0.05897273022064664,0.02292544898079319,0.0,0.029205405093286077,0.055280598120175065,0.07970972647304239,0.08852876546626617,0.15320205578335375,0.19067967892825433,0.6127328883132055,0.9900495024750988,2.0927058585654024,1.6252390057361454,1.9587056388509883,2.548870271642545,2.252936411502615,6.126845672849535,6.204974496503102,5.533493572996107,4.39884213790962,4.108247422680389,3.7232949876745858,1.3549455512620767,1.3396889111891186,1.273629845058366,2.0050505050505096,-1.2613053043265876,-0.01485148514853707,-0.2765022465807565,1,0
2015-10-21,0.7208744106300823,0.8916416630946806,1.0,0.9523360480068381,0.8928761251607367,0.7791684526361026,0.7246953646439349,0.6671238748392396,0.5962851835976651,0.5513416202313997,0.37971398511473065,0.2342906129447228,0.13039005572223686,0.07190006735656788,0.028615516502339202,0.0,0.029817705050280766,0.05666523789112836,0.08209443454328064,0.0902700385769337,0.16183944645154394,-1.1888318863456981,-0.21420743249974672,0.16000800040003593,1.2536015771116737,0.7899768541813845,1.1207027108889989,1.7060167555217554,1.4125151883353837,5.25458462508539,5.332071304622188,4.666109311317812,3.5407836245218816,3.2525773195876573,2.8707888249794866,0.5219049530787334,0.5067737079779366,0.44125758411472926,1.1666666666666936,-2.07284282571496,-0.8366336633663152,1,0
